"country_iso_alpha3","country","subregion","marine_inland_char","species_main","func_grp","average_catch","species_valid","species","calcium","calcium_l95","calcium_u95","iron","iron_l95","iron_u95","omega3","omega3_l95","omega3_u95","protein","protein_l95","protein_u95","selenium","selenium_l95","selenium_u95","vitamin_a","vitamin_a_l95","vitamin_a_u95","zinc","zinc_l95","zinc_u95","calcium_country_avg","iron_country_avg","protein_country_avg","omega3_country_avg","selenium_country_avg","zinc_country_avg","vitamin_a_country_avg","calcium_subregion_avg","iron_subregion_avg","protein_subregion_avg","omega3_subregion_avg","selenium_subregion_avg","zinc_subregion_avg","vitamin_a_subregion_avg"
"CHN","China","Eastern Asia","Marine","Branchiostegus japonicus","Miscellaneous demersal fishes",13641.4,"Branchiostegus japonicus","Branchiostegus japonicus",132.213945800987,78.9666837598932,239.950968765106,1.11859532253076,0.687175919738045,1.85931484389463,0.154748595730406,0.087802263921044,0.270051479102716,17.0614765795738,14.893047965174,18.9242118888903,76.5820517378239,39.239454933876,154.675895581489,26.5867794305745,9.09434294294299,76.2086657442467,1.07394076067038,0.753382053755379,1.50883349340588,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","Clupea pallasii pallasii","Herrings, sardines, anchovies",4317.4,"Clupea pallasii","Clupea pallasii",112.526055615163,31.4256901109815,264.851695943024,0.652081677440598,0.378558069000861,1.10886197125297,1.00077781736778,0.555194384409161,1.80512378654928,18.4016187657108,16.38076775673,20.2531632463455,15.9915803895272,4.71674395606545,48.6144469897851,15.0500188890104,3.40961906975575,67.2086467981961,1.18404812890585,0.618975449496905,2.01656614499497,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","Collichthys lucidus","Miscellaneous coastal fishes",124671,"Collichthys lucidus","Collichthys lucidus",163.73011392381,88.7097187156044,351.557629846793,1.37023787417776,0.70560136377851,2.57810556379028,0.400550745129973,0.224437924086342,0.67980940678807,19.4189898885838,18.2199356793203,20.5553974882875,24.087143509907,11.7905033882043,48.7355084270539,16.3757167573844,5.04988932065273,59.2234922615507,0.983130636183169,0.668082894234971,1.45705259313743,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","Decapterus maruadsi","Miscellaneous pelagic fishes",209099.6,"Decapterus maruadsi","Decapterus maruadsi",299.523241834397,102.322820274363,710.176035822007,3.11216107830906,1.18233430201479,6.59063006407731,0.233777845332697,0.12177348037595,0.434988825900863,20.4099803774534,19.1293618635911,21.6871254732497,84.3213599470035,30.8704318370528,199.628988081968,41.6019265315447,13.6184398094412,143.122884662931,1.39832489899335,0.849090532652328,2.23858715832295,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","Engraulis japonicus","Herrings, sardines, anchovies",210412.6,"Engraulis japonicus","Engraulis japonicus",147.761096684398,55.8490809649174,379.958995389631,0.698143002368744,0.303807352701423,1.78324894203987,1.57403740457082,0.740452297880591,3.38943126694469,18.2560160786226,16.7877171935481,19.7240280849576,14.9180521027219,5.61844668870144,40.657645531789,7.50810699457744,1.30320757126119,42.6746998060035,0.938593233984923,0.527385285869492,1.62989406951426,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","Ilisha elongata","Diadromous and freshwater fishes",28332.6,"Ilisha elongata","Ilisha elongata",104.080639610521,61.2284773952867,211.945035548655,1.40577726477709,0.83889334146703,2.22486135469801,0.364359956086346,0.192819032161148,0.671285096819839,19.5052093296627,18.0962994146723,20.7952167373827,44.4617351419287,22.7636515687823,87.2226039552164,21.4857423169786,8.13178793376362,52.5369132168213,1.14778656906144,0.818397258263573,1.59928315567279,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","Larimichthys crocea","Miscellaneous coastal fishes",11612.4,"Larimichthys crocea","Larimichthys crocea",20.4756556176597,11.5889428626013,37.2365229003392,0.244900966839031,0.121428477689916,0.428262018335653,0.572783745481921,0.29633348702035,1.05865163097786,18.9330506931587,17.7819131596915,20.1031763555692,16.537672228949,8.09321985270137,31.8987814983521,13.8746723649276,4.47071441141577,45.843558097318,0.555364347891795,0.398437333629951,0.808423671532729,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","Larimichthys polyactis","Miscellaneous coastal fishes",94573.8,"Larimichthys polyactis","Larimichthys polyactis",64.1775960824788,35.8193455462879,124.027562286483,0.932341318940261,0.474669275630152,1.65123650591117,0.344871478374527,0.178474014085824,0.575649158674505,18.7882953306143,17.6480358884782,19.9743255105498,29.599782979774,16.0515808148992,59.3353604946392,29.403895654024,9.30953901762132,99.2143101152112,0.7422734720117,0.538347660656928,1.06505562166215,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","Miichthys miiuy","Miscellaneous coastal fishes",31885.4,"Miichthys miiuy","Miichthys miiuy",32.3677150751266,18.8084077291745,61.0979503753416,0.330666871231891,0.174833079110834,0.576798346033708,0.588608614806721,0.328815276600679,0.982005756436384,19.4505051478862,18.3626845205851,20.5436237740219,14.2822787005603,7.05373612601152,28.5398708283507,9.24531564530472,3.09060043555901,29.2167194990054,0.552408922568006,0.399906908956932,0.806539587454988,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","Mugil cephalus","Miscellaneous coastal fishes",33022.6,"Mugil cephalus","Mugil cephalus",101.892425651517,37.4993494011468,280.961784836502,1.92408320175098,0.307162888740971,9.43722373806104,0.462319490296704,0.196068462280556,1.09117271420971,19.561591352737,18.0803180068583,20.9676925111531,68.2997692599104,27.6389986033421,201.808346606107,7.56343919382482,2.17314307727988,26.4078340962257,1.55223935908349,0.73328745759843,3.86889080530472,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","Muraenesox cinereus","Miscellaneous demersal fishes",108394.8,"Muraenesox cinereus","Muraenesox cinereus",30.7198969611101,16.9000293226518,58.9818954503431,0.830745540773993,0.484293517251998,1.43553468481113,0.338729741864048,0.157245444235144,0.992631813091425,19.1297485496755,16.9311171519593,21.5845171158602,66.3089857851741,35.3241356712129,123.89740535457,6.95651593826405,2.11611768263839,22.847410528417,0.412423566043753,0.295428374197844,0.611810256610583,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","NEI","Cuttle fish and squid",170645.951966945,"NEI", ,104.734714609076, , ,1.30164948280609, , ,0.359253339999909, , ,18.9954939724225, , ,62.0547749970332, , ,19.7175969931518, , ,1.33818266945179, , ,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","NEI","Miscellaneous aquatic invertebrates",227147.933239277,"NEI", ,78.4469323458065, , ,1.14955144724556, , ,0.167222222222222, , ,18.1313845382792, , ,42.6979410430839, , ,18.7047061524334, , ,2.46747175536881, , ,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","NEI","Miscellaneous coastal fishes",20430.8,"NEI", ,108.303451389319, , ,0.979589910338214, , ,0.370561806773836, , ,19.0475974324734, , ,32.3152678020731, , ,24.4306581974866, , ,0.790808406582156, , ,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","NEI","Miscellaneous marine species",4054662.49646316,"NEI", ,104.734714609076, , ,1.30164948280609, , ,0.359253339999909, , ,18.9954939724225, , ,62.0547749970332, , ,19.7175969931518, , ,1.33818266945179, , ,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","NEI","Miscellaneous pelagic fishes",31027.4,"NEI", ,149.537651496393, , ,2.19853968712226, , ,0.284928556837938, , ,20.0738340762817, , ,85.5243708496168, , ,24.5653414953485, , ,1.01716139562488, , ,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","NEI","Octopus",57031.5472825188,"NEI", ,104.734714609076, , ,1.30164948280609, , ,0.359253339999909, , ,18.9954939724225, , ,62.0547749970332, , ,19.7175969931518, , ,1.33818266945179, , ,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","NEI","Shrimps, prawns",261264.720864453,"NEI", ,64.8887797916667, , ,1.42455555555556, , ,0.16, , ,19.3863839285714, , ,37.6089898989899, , ,10.3876033057851, , ,1.48971717171717, , ,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","Nemipterus virgatus","Miscellaneous coastal fishes",60538,"Nemipterus virgatus","Nemipterus virgatus",353.033925575676,79.7611024504775,673.573130954912,1.09950662410683,0.355967125243375,3.13586930585811,0.298335773806263,0.148220713001501,0.650010992612501,18.0367431513093,16.3090129385222,19.5881476102651,49.1704765343116,19.9419533556234,137.193308517541,9.81924838083363,2.29522359276008,54.4076396526921,0.70662441126692,0.413083435257224,2.372926620449,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","Nibea albiflora","Miscellaneous coastal fishes",27898.8,"Nibea albiflora","Nibea albiflora",33.3598832313001,17.5124514254276,69.7242659821678,0.314918196995644,0.149115585051919,0.587820927433042,0.603089611881623,0.290085365053798,1.14485589207436,18.8210307372938,17.4999033166416,20.1192942449958,14.9120983974593,6.81460610602973,31.7690822806003,16.8852912189321,4.16629694475712,71.0460911772676,0.528865199623335,0.362935794665882,0.798043730500699,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","Oratosquilla oratoria","Miscellaneous aquatic invertebrates",123787.627677075,"Oratosquilla oratoria","Oratosquilla oratoria",78.4469323458065,65.259483427416,100.429633413149,1.14955144724556,1.85611847938973,2.83884007130353,0.167222222222222,0.210270444458123,0.335285111097432,18.1313845382792,14.3282473707614,16.5099908358277,42.6979410430839,39.4118343140794,46.2868662964212,18.7047061524334,21.1066711615823,32.9067911538801,2.46747175536881,2.37459644527881,3.58080910842927,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","Pagrus major","Miscellaneous coastal fishes",49434.2,"Pagrus major","Pagrus major",48.168150616781,26.4211146654697,91.8939356578912,1.48102763814997,0.508480911491486,3.85359847326101,0.327815576048471,0.152326017924751,0.663875834570863,20.6106462953201,18.8753474074639,22.2173011725928,33.6088092738074,15.5285711990038,66.7961289937463,13.4605561941586,4.10304696504959,42.1681892938699,0.433189179137782,0.21992282941629,0.894518306653496,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","Pampus argenteus","Miscellaneous pelagic fishes",104200.8,"Pampus argenteus","Pampus argenteus",30.1690219956672,12.9300115190562,71.1355550824102,0.422673214327195,0.221659606785457,1.0653281794585,0.26358470678586,0.153913867896636,0.447768210012127,18.0174359591987,16.838849132989,19.1455745201388,68.2337265553341,22.3010593438317,198.887717668556,7.21269352455076,1.85193506554213,26.6294206612668,0.442389096283731,0.263108376000047,0.770232328535354,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","Penaeus chinensis","Shrimps, prawns",70899.0014180506,"Penaeus chinensis", ,64.8887797916667, , ,1.42455555555556, , ,0.16, , ,19.3863839285714, , ,37.6089898989899, , ,10.3876033057851, , ,1.48971717171717, , ,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","Portunus trituberculatus","Crabs, king crabs",234345.884938464,"Portunus trituberculatus","Portunus trituberculatus",138.776515151515,65.259483427416,100.429633413149,1.02005952380952,1.85611847938973,2.83884007130353,0.21,0.210270444458123,0.335285111097432,16.9158055555556,14.3282473707614,16.5099908358277,51.65625,39.4118343140794,46.2868662964212,58.25,21.1066711615823,32.9067911538801,3.06916666666667,2.37459644527881,3.58080910842927,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","Sardina pilchardus","Herrings, sardines, anchovies",32425.6,"Sardina pilchardus","Sardina pilchardus",161.524170452612,75.2286473764908,357.344138969319,2.61286773203574,1.10105876242948,5.76480815246273,1.07343867885234,0.552872133548608,2.09907326750021,19.8046342063356,18.6276253004159,21.0107174819077,35.8841279983624,18.1986883293476,73.9729487451628,14.5160647563802,4.54607002347982,48.2990638031999,1.41723056060802,1.01997229982803,2.24971455001854,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","Scomber japonicus","Miscellaneous pelagic fishes",190798.2,"Scomber japonicus","Scomber japonicus",48.8342291978975,16.2271165356815,118.298112814954,2.18275728535902,0.830638958511203,5.26412060874177,0.358311147739911,0.247284639506686,0.524740711935112,20.8530466131249,19.8151372109213,21.8232804784256,98.1432376582045,37.8930087767389,229.898302762594,13.7026523690137,3.50250166268044,60.5325894149678,0.845881988865148,0.514128202818132,1.35815947464907,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","Scomberomorus niphonius","Tunas, bonitos, billfishes",114792.8,"Scomberomorus niphonius","Scomberomorus niphonius",13.3266966318235,4.9224912820452,52.9284569343979,0.324941164005509,0.124866101921708,0.917395061419006,0.470022054483245,0.245056592715181,0.943659436336049,20.580503648635,19.0758520729022,22.0390856361867,21.4407135451817,6.19762095592891,103.23745528654,8.35412670192503,1.43226054884653,54.8635217349472,0.310369391721149,0.186834293837543,0.534971456865962,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","Scylla serrata","Crabs, king crabs",63993.1952682434,"Scylla serrata","Scylla serrata",190,65.259483427416,100.429633413149,1.76666666666667,1.85611847938973,2.83884007130353,0.21,0.210270444458123,0.335285111097432,14.7,14.3282473707614,16.5099908358277,54.6,39.4118343140794,46.2868662964212,58.25,21.1066711615823,32.9067911538801,3.245,2.37459644527881,3.58080910842927,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","Thamnaconus modestus","Miscellaneous coastal fishes",60565,"Thamnaconus modestus","Thamnaconus modestus",34.9333353587477,14.4624156579956,81.0946334863777,0.638960353029407,0.310551611698637,1.59221205649821,0.118457856296918,0.0536917982289131,0.251617174145103,17.9761874018162,15.71735723745,20.2110802244409,47.4081203089327,21.5439598888959,110.654960287702,83.5531074325471,21.9458624837136,311.622456673475,0.944436938340758,0.597193022216665,1.51626073145474,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","Thunnus thynnus","Tunas, bonitos, billfishes",8476.4,"Thunnus thynnus","Thunnus thynnus",13.0989507659544,7.21980770584527,24.6527576571354,2.09348466588216,0.848315301276146,5.35561102009032,0.392819438895424,0.228622327823489,0.688962329173286,24.2259051458677,22.6408726459007,25.5869138570991,53.1717638007558,20.6846976561872,152.399521034477,17.3192128166882,2.18164598894027,167.282615162215,0.319443374498955,0.186592646330485,0.654522422366811,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","Trachurus indicus","Miscellaneous pelagic fishes",7990.2,"Trachurus indicus","Trachurus indicus",185.883606770538,88.4915724576683,311.535415460376,1.82559452403773,0.964501204223056,3.31329274969498,0.149559393429631,0.0833832694229372,0.260414501291156,19.4878565481776,18.4246715972248,20.4995611989862,41.1689095837544,21.372474317821,86.7987442223927,64.4139331082183,13.5497910212686,279.119030953297,2.62793457114794,1.71197563489248,4.01289411212404,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","Trachysalambria curvirostris","Shrimps, prawns",191249.583365023,"Trachysalambria curvirostris","Trachysalambria curvirostris",64.8887797916667,65.259483427416,100.429633413149,1.42455555555556,1.85611847938973,2.83884007130353,0.16,0.210270444458123,0.335285111097432,19.3863839285714,14.3282473707614,16.5099908358277,37.6089898989899,39.4118343140794,46.2868662964212,10.3876033057851,21.1066711615823,32.9067911538801,1.48971717171717,2.37459644527881,3.58080910842927,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","Trichiurus lepturus","Miscellaneous demersal fishes",386983.6,"Trichiurus lepturus","Trichiurus lepturus",100.11015818744,29.5589158441689,212.183619112112,1.22926296880758,0.363722449326173,2.71591245293472,0.25646546945402,0.133411621094005,0.573592302831381,19.3764780956707,17.6888676370199,20.972142854182,172.896458675405,63.2627381871043,488.416483197635,3.29243839637655,0.711074349832433,21.4731773079358,0.855149055275543,0.44370454395275,1.40450384690649,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"CHN","China","Eastern Asia","Marine","Uroteuthis chinensis","Cuttle fish and squid",47733.8,"Uroteuthis chinensis", ,104.734714609076, , ,1.30164948280609, , ,0.359253339999909, , ,18.9954939724225, , ,62.0547749970332, , ,19.7175969931518, , ,1.33818266945179, , ,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518,104.734714609076,1.30164948280609,18.9954939724225,0.359253339999909,62.0547749970332,1.33818266945179,19.7175969931518
"COG","Congo","Middle Africa","Marine","Brachydeuterus auritus","Miscellaneous coastal fishes",728.36,"Brachydeuterus auritus","Brachydeuterus auritus",109.822645153109,23.4024375223028,221.418607372956,0.883299957497266,0.455492492118887,1.71373325931857,0.244153215713875,0.10943233363384,0.449915017569662,17.8434509342191,16.0140230131583,19.6608643457823,55.9893660998395,29.9126806030158,104.660549731863,33.2700970662187,14.8522949472897,71.8112350454185,1.74845983499383,1.19985557088731,2.51638150264688,100.842176937726,1.30559738276038,20.1332346931599,0.399834689308237,72.2935122849677,0.975516695738622,15.2333081237498,100.842176937726,1.30559738276038,20.1332346931599,0.399834689308237,72.2935122849677,0.975516695738622,15.2333081237498
"COG","Congo","Middle Africa","Marine","Brotula barbata","Miscellaneous demersal fishes",627.02,"Brotula barbata","Brotula barbata",16.921280482856,8.28635821631536,42.6134603945911,0.450863583742684,0.244845199841362,0.908081076305163,0.182718927563396,0.094763251115229,0.343304600930607,17.7826786217867,15.2613803694812,20.3659715217049,36.4893369868567,17.0293271917503,76.7515785126006,28.2104088196748,8.69611108500265,94.8585364845334,0.567927128822093,0.372599422359366,0.873505088028753,100.842176937726,1.30559738276038,20.1332346931599,0.399834689308237,72.2935122849677,0.975516695738622,15.2333081237498,100.842176937726,1.30559738276038,20.1332346931599,0.399834689308237,72.2935122849677,0.975516695738622,15.2333081237498
"COG","Congo","Middle Africa","Marine","Cynoponticus ferox","Miscellaneous demersal fishes",450.76,"Cynoponticus ferox","Cynoponticus ferox",36.8657972251584,21.5491898283369,71.0652524532997,0.816089988435168,0.459325519601528,1.3503920960418,0.239650617064099,0.105365327825728,0.61634066926468,18.8304405520147,16.6559004677843,21.2397445962141,48.9149324241531,26.5322532099475,97.9527139158258,4.77195062013274,1.40228041588809,16.0279670245145,0.499753971058157,0.365721675409919,0.710694670246295,100.842176937726,1.30559738276038,20.1332346931599,0.399834689308237,72.2935122849677,0.975516695738622,15.2333081237498,100.842176937726,1.30559738276038,20.1332346931599,0.399834689308237,72.2935122849677,0.975516695738622,15.2333081237498
"COG","Congo","Middle Africa","Marine","Drepane africana","Miscellaneous coastal fishes",50.9,"Drepane africana","Drepane africana",75.4741280059678,41.3108492304944,134.179263179107,0.710809027320633,0.423012490802704,1.22892779973563,0.169431661941132,0.0895313773985251,0.319229228296518,17.2981688640775,16.2628675215858,18.3430664345214,60.3630510248344,29.2880555121622,123.837242493244,21.8665813910324,6.9258074535924,66.6979853751736,1.42756633743856,0.968103480383193,2.10371783383822,100.842176937726,1.30559738276038,20.1332346931599,0.399834689308237,72.2935122849677,0.975516695738622,15.2333081237498,100.842176937726,1.30559738276038,20.1332346931599,0.399834689308237,72.2935122849677,0.975516695738622,15.2333081237498
"COG","Congo","Middle Africa","Marine","Galeoides decadactylus","Miscellaneous coastal fishes",419.82,"Galeoides decadactylus","Galeoides decadactylus",77.4370602848285,41.1474573409864,153.576294913589,0.984733605708412,0.515538131826571,1.81710965448864,0.385813676295432,0.271612827830853,0.571976493930295,20.1870237126512,18.6609763498123,21.76263552598,25.0668671993025,13.6442850372401,48.4778674565459,9.36783788476182,4.09082090918961,21.2484994122969,0.815500929822561,0.558479280387149,1.17878140609925,100.842176937726,1.30559738276038,20.1332346931599,0.399834689308237,72.2935122849677,0.975516695738622,15.2333081237498,100.842176937726,1.30559738276038,20.1332346931599,0.399834689308237,72.2935122849677,0.975516695738622,15.2333081237498
"COG","Congo","Middle Africa","Marine","NEI","Miscellaneous coastal fishes",1928.5,"NEI", ,123.466955158919, , ,0.99032759425731, , ,0.283197492694007, , ,18.7619086728383, , ,60.8065543918944, , ,22.2074222614151, , ,1.41237890091814, , ,100.842176937726,1.30559738276038,20.1332346931599,0.399834689308237,72.2935122849677,0.975516695738622,15.2333081237498,100.842176937726,1.30559738276038,20.1332346931599,0.399834689308237,72.2935122849677,0.975516695738622,15.2333081237498
"COG","Congo","Middle Africa","Marine","NEI","Miscellaneous marine species",4464.64,"NEI", ,100.842176937726, , ,1.30559738276038, , ,0.399834689308237, , ,20.1332346931599, , ,72.2935122849677, , ,15.2333081237498, , ,0.975516695738622, , ,100.842176937726,1.30559738276038,20.1332346931599,0.399834689308237,72.2935122849677,0.975516695738622,15.2333081237498,100.842176937726,1.30559738276038,20.1332346931599,0.399834689308237,72.2935122849677,0.975516695738622,15.2333081237498
"COG","Congo","Middle Africa","Marine","NEI","Miscellaneous pelagic fishes",167.78,"NEI", ,249.059038408703, , ,2.21841589870931, , ,0.310501710144603, , ,18.2750733730215, , ,38.8006772162909, , ,26.1352002468657, , ,2.28285887533504, , ,100.842176937726,1.30559738276038,20.1332346931599,0.399834689308237,72.2935122849677,0.975516695738622,15.2333081237498,100.842176937726,1.30559738276038,20.1332346931599,0.399834689308237,72.2935122849677,0.975516695738622,15.2333081237498
